date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,date,new_cases,new_deaths,total_cases,total_deaths
2020-03-12,21,14,0.0,4.3,1,1,76,09:11 PM,07:56 AM,06:01 AM,05:52 PM,10,17,17,17,32,75,63,0.7,1008,21,9,38,20,Cyprus,2020-03-12,4.0,0.0,6.0,0.0
2020-03-13,16,14,0.0,5.8,1,1,69,10:21 PM,08:33 AM,06:00 AM,05:53 PM,13,14,15,14,51,79,85,5.8,1002,16,9,61,35,Cyprus,2020-03-13,0.0,0.0,6.0,0.0
2020-03-14,19,12,0.0,7.4,1,1,62,11:30 PM,09:12 AM,05:58 AM,05:54 PM,12,15,16,15,26,52,80,0.6,1011,19,10,324,18,Cyprus,2020-03-14,8.0,0.0,14.0,0.0
2020-03-15,20,11,0.0,11.6,1,1,55,No moonrise,09:55 AM,05:57 AM,05:54 PM,12,15,15,15,9,14,81,0.0,1015,20,10,264,5,Cyprus,2020-03-15,7.0,0.0,21.0,0.0
2020-03-16,18,10,0.0,11.6,1,1,47,12:34 AM,10:42 AM,05:56 AM,05:55 PM,11,14,14,14,8,39,82,0.0,1013,18,10,236,5,Cyprus,2020-03-16,12.0,0.0,33.0,0.0
2020-03-02,10,3,0.0,8.7,1,1,51,10:05 AM,12:54 AM,06:43 AM,05:47 PM,0,3,6,3,22,55,67,2.2,994,10,10,208,14,Czech%20Republic,2020-03-02,0.0,0.0,3.0,0.0
2020-03-03,5,3,0.0,4.2,1,1,58,10:39 AM,02:02 AM,06:41 AM,05:48 PM,2,2,5,2,18,79,84,8.3,998,5,8,287,12,Czech%20Republic,2020-03-03,0.0,0.0,3.0,0.0
2020-03-04,7,1,0.0,8.7,1,1,65,11:24 AM,03:07 AM,06:38 AM,05:50 PM,-1,0,3,0,21,39,73,0.7,1012,7,10,261,14,Czech%20Republic,2020-03-04,2.0,0.0,5.0,0.0
2020-03-05,9,1,0.0,8.7,1,1,73,12:19 PM,04:07 AM,06:36 AM,05:52 PM,-2,2,5,2,21,44,67,0.0,1005,9,10,153,14,Czech%20Republic,2020-03-05,0.0,0.0,5.0,0.0
2020-03-06,8,5,0.0,4.2,1,1,80,01:28 PM,05:00 AM,06:34 AM,05:53 PM,2,3,6,3,27,92,74,3.0,996,8,10,227,20,Czech%20Republic,2020-03-06,7.0,0.0,12.0,0.0
2020-03-07,6,2,1.0,4.2,1,1,87,02:46 PM,05:44 AM,06:32 AM,05:55 PM,0,-1,4,-1,29,85,78,1.6,1013,6,8,299,20,Czech%20Republic,2020-03-07,0.0,0.0,12.0,0.0
2020-03-08,8,1,0.0,7.2,1,1,95,04:09 PM,06:18 AM,06:30 AM,05:56 PM,-1,1,4,1,17,36,72,0.0,1020,8,10,247,11,Czech%20Republic,2020-03-08,14.0,0.0,26.0,0.0
2020-03-09,6,1,0.0,4.2,1,1,100,05:36 PM,06:48 AM,06:28 AM,05:58 PM,1,2,4,2,14,82,78,3.4,1014,6,10,237,8,Czech%20Republic,2020-03-09,6.0,0.0,32.0,0.0
2020-03-10,8,2,0.0,7.3,1,1,100,07:02 PM,07:13 AM,06:26 AM,06:00 PM,2,2,5,2,31,73,79,2.2,1014,8,9,229,21,Czech%20Republic,2020-03-10,6.0,0.0,38.0,0.0
2020-03-11,12,9,0.0,5.9,1,1,84,08:27 PM,07:37 AM,06:24 AM,06:01 PM,8,8,10,8,34,85,84,13.5,1012,12,7,277,20,Czech%20Republic,2020-03-11,23.0,0.0,61.0,0.0
2020-03-12,12,8,0.0,5.9,1,1,76,09:51 PM,08:00 AM,06:21 AM,06:03 PM,6,8,10,8,30,84,77,1.0,1012,12,9,256,20,Czech%20Republic,2020-03-12,33.0,0.0,94.0,0.0
2020-03-13,9,4,0.0,11.6,1,1,69,11:14 PM,08:25 AM,06:19 AM,06:04 PM,-1,3,6,3,33,18,61,0.5,1016,9,9,268,24,Czech%20Republic,2020-03-13,22.0,0.0,116.0,0.0
2020-03-14,7,2,0.0,11.6,1,1,62,No moonrise,08:53 AM,06:17 AM,06:06 PM,-3,1,4,1,14,45,61,0.2,1024,7,10,23,10,Czech%20Republic,2020-03-14,34.0,0.0,150.0,0.0
2020-03-15,10,0,0.0,11.6,1,1,55,12:32 AM,09:27 AM,06:15 AM,06:08 PM,-7,1,4,1,24,10,45,0.0,1024,10,10,151,16,Czech%20Republic,2020-03-15,64.0,0.0,214.0,0.0
2020-03-16,14,1,0.0,11.6,1,1,47,01:46 AM,10:07 AM,06:13 AM,06:09 PM,-3,5,7,5,14,42,50,0.0,1022,14,10,178,9,Czech%20Republic,2020-03-16,84.0,0.0,298.0,0.0
2020-03-12,38,24,0.0,10.2,1,1,76,09:28 PM,08:52 AM,06:29 AM,06:32 PM,21,32,32,30,9,26,66,0.0,1009,38,10,178,6,Cote%20d'Ivoire,2020-03-12,0.0,0.0,1.0,0.0
2020-03-13,34,25,0.0,10.2,1,1,69,10:25 PM,09:43 AM,06:28 AM,06:32 PM,22,31,31,28,11,49,72,0.2,1009,34,10,216,8,Cote%20d'Ivoire,2020-03-13,0.0,0.0,1.0,0.0
2020-03-14,37,24,0.0,11.6,1,1,62,11:22 PM,10:34 AM,06:28 AM,06:32 PM,22,33,33,30,9,39,68,0.7,1009,37,10,193,6,Cote%20d'Ivoire,2020-03-14,0.0,0.0,1.0,0.0
2020-03-15,35,25,0.0,11.6,1,1,55,No moonrise,11:28 AM,06:27 AM,06:32 PM,22,32,32,29,11,49,67,0.7,1010,35,10,207,8,Cote%20d'Ivoire,2020-03-15,2.0,0.0,3.0,0.0
2020-03-16,38,24,0.0,11.6,1,1,47,12:18 AM,12:21 PM,06:27 AM,06:32 PM,22,33,33,30,8,30,65,0.1,1008,38,10,178,5,Cote%20d'Ivoire,2020-03-16,0.0,0.0,3.0,0.0
2020-03-11,30,23,0.0,6.0,1,1,84,08:03 PM,07:37 AM,06:04 AM,06:13 PM,21,27,27,25,7,70,81,22.8,1010,30,9,284,5,Democratic%20Republic%20of%20Congo,2020-03-11,0.0,0.0,1.0,0.0
2020-03-12,30,22,0.0,7.4,1,1,76,08:55 PM,08:32 AM,06:04 AM,06:12 PM,21,28,28,26,6,55,78,0.1,1011,30,10,188,5,Democratic%20Republic%20of%20Congo,2020-03-12,0.0,0.0,1.0,0.0
2020-03-13,34,23,0.0,11.6,1,1,69,09:47 PM,09:28 AM,06:04 AM,06:12 PM,19,30,30,28,6,33,63,0.0,1010,34,10,62,4,Democratic%20Republic%20of%20Congo,2020-03-13,0.0,0.0,1.0,0.0
2020-03-14,37,24,0.0,11.6,1,1,62,10:40 PM,10:23 AM,06:04 AM,06:12 PM,20,32,32,30,4,15,57,0.0,1010,37,10,137,2,Democratic%20Republic%20of%20Congo,2020-03-14,1.0,0.0,2.0,0.0
2020-03-15,36,25,0.0,10.2,1,1,55,11:34 PM,11:20 AM,06:04 AM,06:11 PM,21,34,34,31,7,56,61,5.1,1009,36,10,160,5,Democratic%20Republic%20of%20Congo,2020-03-15,0.0,0.0,2.0,0.0
2020-03-16,34,23,0.0,8.8,1,1,47,No moonrise,12:15 PM,06:04 AM,06:11 PM,22,31,31,28,13,55,75,34.7,1010,34,8,254,8,Democratic%20Republic%20of%20Congo,2020-03-16,0.0,0.0,2.0,0.0
2020-02-27,5,1,0.3,3.9,1,1,23,08:44 AM,09:49 PM,07:07 AM,05:39 PM,-1,-1,2,-1,16,81,75,1.2,998,5,9,212,11,Denmark,2020-02-27,0.0,0.0,1.0,0.0
2020-02-28,6,2,0.3,3.9,1,1,30,08:56 AM,11:00 PM,07:05 AM,05:41 PM,1,-1,4,-1,34,71,79,0.8,1005,6,10,273,22,Denmark,2020-02-28,0.0,0.0,1.0,0.0
2020-02-29,6,-1,0.0,3.9,1,1,38,09:11 AM,No moonset,07:02 AM,05:43 PM,3,0,4,0,49,87,89,4.6,994,6,9,167,32,Denmark,2020-02-29,1.0,0.0,2.0,0.0
2020-03-01,6,5,0.0,3.9,1,1,44,09:28 AM,12:12 AM,07:00 AM,05:45 PM,2,0,5,0,49,70,78,0.7,989,6,10,214,32,Denmark,2020-03-01,1.0,0.0,3.0,0.0
2020-03-02,6,4,0.0,8.7,1,1,51,09:49 AM,01:25 AM,06:57 AM,05:47 PM,3,2,5,2,22,47,86,0.0,993,6,10,160,14,Denmark,2020-03-02,1.0,0.0,4.0,0.0
2020-03-03,6,4,0.0,4.1,1,1,58,10:18 AM,02:38 AM,06:55 AM,05:50 PM,3,2,5,2,17,92,89,0.9,998,6,10,111,12,Denmark,2020-03-03,1.0,0.0,5.0,0.0
2020-03-04,6,4,0.0,7.2,1,1,65,10:58 AM,03:48 AM,06:52 AM,05:52 PM,2,1,5,1,31,60,82,1.0,1004,6,10,256,21,Denmark,2020-03-04,3.0,0.0,8.0,0.0
2020-03-05,5,3,0.0,7.2,1,1,73,11:54 AM,04:49 AM,06:50 AM,05:54 PM,2,0,4,0,24,51,87,0.1,1003,5,10,185,16,Denmark,2020-03-05,2.0,0.0,10.0,0.0
2020-03-06,6,0,0.0,4.2,1,1,80,01:05 PM,05:39 AM,06:47 AM,05:56 PM,2,0,4,0,43,76,83,1.7,999,6,10,80,29,Denmark,2020-03-06,8.0,0.0,18.0,0.0
2020-03-07,6,3,0.0,4.2,1,1,87,02:28 PM,06:17 AM,06:44 AM,05:58 PM,2,1,4,1,23,74,85,2.3,1010,6,10,338,16,Denmark,2020-03-07,5.0,0.0,23.0,0.0
2020-03-08,7,4,0.0,5.8,1,1,95,04:00 PM,06:46 AM,06:42 AM,06:00 PM,3,1,6,1,44,78,85,0.0,1010,7,10,195,28,Denmark,2020-03-08,8.0,0.0,31.0,0.0
2020-03-09,8,6,0.0,7.3,1,1,100,05:34 PM,07:08 AM,06:39 AM,06:02 PM,5,3,6,3,28,64,90,5.1,1007,8,9,214,16,Denmark,2020-03-09,5.0,0.0,36.0,0.0
2020-03-10,7,1,0.0,5.8,1,1,100,07:07 PM,07:27 AM,06:37 AM,06:04 PM,4,1,5,1,48,84,90,3.0,999,7,9,192,30,Denmark,2020-03-10,54.0,0.0,90.0,0.0
2020-03-11,8,6,0.0,11.6,1,1,84,08:39 PM,07:44 AM,06:34 AM,06:06 PM,2,2,7,2,51,42,75,1.6,1000,8,10,272,31,Denmark,2020-03-11,172.0,0.0,262.0,0.0
2020-03-12,7,5,0.0,7.3,1,1,76,10:11 PM,08:00 AM,06:32 AM,06:08 PM,2,0,6,0,65,79,76,0.8,994,7,9,265,44,Denmark,2020-03-12,353.0,0.0,615.0,0.0
2020-03-13,6,3,0.0,5.9,1,1,69,11:41 PM,08:18 AM,06:29 AM,06:10 PM,1,-1,4,-1,44,72,77,2.7,1002,6,9,273,30,Denmark,2020-03-13,59.0,0.0,674.0,0.0
2020-03-14,4,0,0.0,11.6,1,1,62,No moonrise,08:40 AM,06:26 AM,06:12 PM,-5,0,3,0,26,6,55,0.0,1022,4,10,161,19,Denmark,2020-03-14,127.0,0.0,801.0,0.0
2020-03-15,8,4,0.0,6.0,1,1,55,01:06 AM,09:07 AM,06:24 AM,06:14 PM,2,1,6,1,62,68,73,0.0,1014,8,10,197,39,Denmark,2020-03-15,26.0,0.0,827.0,0.0
2020-03-16,9,6,0.0,8.8,1,1,47,02:24 AM,09:43 AM,06:21 AM,06:16 PM,4,4,7,4,36,61,80,0.4,1015,9,10,278,21,Denmark,2020-03-16,71.0,0.0,898.0,1.0
2020-03-02,28,21,0.0,7.4,1,1,51,12:06 PM,12:36 AM,06:57 AM,06:46 PM,20,26,26,23,22,66,83,3.8,1017,28,10,52,15,Dominican%20Republic,2020-03-02,0.0,0.0,1.0,0.0
2020-03-03,26,21,0.0,7.4,1,1,58,12:54 PM,01:30 AM,06:57 AM,06:46 PM,21,26,26,23,18,76,86,3.5,1017,26,10,68,12,Dominican%20Republic,2020-03-03,0.0,0.0,1.0,0.0
2020-03-04,28,22,0.0,10.2,1,1,65,01:47 PM,02:26 AM,06:56 AM,06:47 PM,21,27,27,24,15,42,81,2.3,1018,28,10,99,11,Dominican%20Republic,2020-03-04,0.0,0.0,1.0,0.0
2020-03-05,29,22,0.0,11.6,1,1,73,02:45 PM,03:24 AM,06:55 AM,06:47 PM,20,27,27,25,15,26,78,0.2,1018,29,10,91,12,Dominican%20Republic,2020-03-05,0.0,0.0,1.0,0.0
2020-03-06,28,22,0.0,11.6,1,1,80,03:47 PM,04:20 AM,06:54 AM,06:47 PM,20,27,27,25,11,15,76,0.0,1017,28,10,121,8,Dominican%20Republic,2020-03-06,0.0,0.0,1.0,0.0
2020-03-07,28,22,0.0,10.2,1,1,87,04:51 PM,05:15 AM,06:54 AM,06:47 PM,19,27,27,25,8,40,74,0.3,1016,28,10,138,6,Dominican%20Republic,2020-03-07,0.0,0.0,1.0,0.0
2020-03-08,27,21,0.0,8.8,1,1,95,05:56 PM,06:07 AM,06:53 AM,06:48 PM,19,25,25,23,32,63,80,4.8,1018,27,9,17,22,Dominican%20Republic,2020-03-08,0.0,0.0,1.0,0.0
2020-03-09,24,17,0.0,6.0,1,1,100,07:00 PM,06:56 AM,06:52 AM,06:48 PM,19,23,23,22,35,78,84,9.3,1020,24,9,31,24,Dominican%20Republic,2020-03-09,0.0,0.0,1.0,0.0
2020-03-10,27,21,0.0,6.0,1,1,100,08:03 PM,07:42 AM,06:51 AM,06:48 PM,20,25,25,23,24,63,82,18.4,1018,27,9,50,16,Dominican%20Republic,2020-03-10,4.0,0.0,5.0,0.0
2020-03-11,29,20,0.0,10.2,1,1,84,09:05 PM,08:27 AM,06:50 AM,06:48 PM,19,25,25,24,14,36,77,1.3,1015,29,10,80,10,Dominican%20Republic,2020-03-11,0.0,0.0,5.0,0.0
2020-03-12,28,21,0.0,11.6,1,1,76,10:07 PM,09:12 AM,06:50 AM,06:49 PM,20,26,26,24,11,33,77,1.3,1013,28,10,112,8,Dominican%20Republic,2020-03-12,0.0,0.0,5.0,0.0
2020-03-13,28,21,0.0,10.2,1,1,69,11:08 PM,09:58 AM,06:49 AM,06:49 PM,20,27,27,24,14,30,78,2.5,1016,28,10,84,9,Dominican%20Republic,2020-03-13,0.0,0.0,5.0,0.0
2020-03-14,29,21,0.0,10.2,1,1,62,No moonrise,10:46 AM,06:48 AM,06:49 PM,19,26,26,24,26,32,77,0.8,1017,29,10,21,18,Dominican%20Republic,2020-03-14,0.0,0.0,5.0,0.0
2020-03-15,28,20,0.0,11.6,1,1,55,12:09 AM,11:36 AM,06:47 AM,06:49 PM,18,24,24,23,27,14,74,0.1,1017,28,10,27,19,Dominican%20Republic,2020-03-15,0.0,0.0,5.0,0.0
2020-03-16,28,20,0.0,11.6,1,1,47,01:08 AM,12:27 PM,06:46 AM,06:50 PM,17,25,25,24,29,0,71,0.0,1017,28,10,22,21,Dominican%20Republic,2020-03-16,0.0,0.0,5.0,0.0
2020-03-01,20,13,0.0,10.2,1,1,44,11:23 AM,11:45 PM,06:23 AM,06:29 PM,11,16,15,16,6,56,74,4.1,1015,20,10,224,5,Ecuador,2020-03-01,0.0,0.0,1.0,0.0
2020-03-02,20,13,0.0,10.2,1,1,51,12:11 PM,No moonset,06:22 AM,06:29 PM,11,16,16,16,6,50,73,5.6,1014,20,10,218,4,Ecuador,2020-03-02,0.0,0.0,1.0,0.0
2020-03-03,20,13,0.0,7.4,1,1,58,01:03 PM,12:34 AM,06:22 AM,06:29 PM,11,16,16,16,6,75,76,5.0,1014,20,9,225,5,Ecuador,2020-03-03,5.0,0.0,6.0,0.0
2020-03-04,21,13,0.0,10.2,1,1,65,01:58 PM,01:28 AM,06:22 AM,06:29 PM,10,16,16,16,6,46,71,2.5,1014,21,10,235,5,Ecuador,2020-03-04,1.0,0.0,7.0,0.0
2020-03-05,19,13,0.0,11.6,1,1,73,02:55 PM,02:24 AM,06:22 AM,06:28 PM,10,16,16,16,6,28,71,2.6,1014,19,10,223,5,Ecuador,2020-03-05,0.0,0.0,7.0,0.0
2020-03-06,19,13,0.0,7.4,1,1,80,03:55 PM,03:23 AM,06:21 AM,06:28 PM,11,15,15,15,6,63,76,7.2,1014,19,9,214,4,Ecuador,2020-03-06,6.0,0.0,13.0,0.0
2020-03-07,19,10,0.0,7.4,1,1,87,04:53 PM,04:22 AM,06:21 AM,06:28 PM,11,14,15,14,5,65,79,4.8,1014,19,9,318,4,Ecuador,2020-03-07,1.0,0.0,14.0,0.0
2020-03-08,19,12,0.0,11.6,1,1,95,05:51 PM,05:21 AM,06:21 AM,06:28 PM,10,15,15,15,6,40,73,3.7,1013,19,10,226,5,Ecuador,2020-03-08,0.0,0.0,14.0,0.0
2020-03-09,20,12,0.0,8.8,1,1,100,06:46 PM,06:17 AM,06:21 AM,06:27 PM,10,16,16,16,7,44,70,13.0,1015,20,9,220,5,Ecuador,2020-03-09,1.0,0.0,15.0,0.0
2020-03-10,19,13,0.0,7.4,1,1,100,07:40 PM,07:12 AM,06:21 AM,06:27 PM,11,15,15,15,6,70,77,9.9,1015,19,9,332,4,Ecuador,2020-03-10,0.0,0.0,15.0,0.0
2020-03-11,19,12,0.0,7.4,1,1,84,08:33 PM,08:06 AM,06:20 AM,06:27 PM,10,15,15,15,6,67,76,8.5,1013,19,9,333,5,Ecuador,2020-03-11,0.0,0.0,15.0,0.0
2020-03-12,18,13,0.0,6.0,1,1,76,09:27 PM,08:59 AM,06:20 AM,06:27 PM,11,15,15,15,7,61,78,7.3,1012,18,9,324,5,Ecuador,2020-03-12,2.0,0.0,17.0,0.0
2020-03-13,18,12,0.0,7.4,1,1,69,10:21 PM,09:53 AM,06:20 AM,06:26 PM,11,15,14,15,8,71,79,20.4,1014,18,8,326,5,Ecuador,2020-03-13,0.0,0.0,17.0,0.0
2020-03-14,17,12,0.0,6.0,1,1,62,11:16 PM,10:47 AM,06:19 AM,06:26 PM,11,15,14,15,6,66,82,7.4,1015,17,9,321,5,Ecuador,2020-03-14,6.0,0.0,23.0,0.0
2020-03-15,19,12,0.0,6.0,1,1,55,No moonrise,11:43 AM,06:19 AM,06:26 PM,11,15,15,15,6,73,79,5.6,1015,19,9,211,5,Ecuador,2020-03-15,0.0,0.0,23.0,0.0
2020-03-16,19,13,0.0,6.0,1,1,47,12:10 AM,12:37 PM,06:19 AM,06:25 PM,11,14,14,14,6,70,84,20.6,1014,19,9,310,5,Ecuador,2020-03-16,14.0,0.0,37.0,2.0
2020-02-15,25,14,0.0,8.7,1,1,45,No moonrise,10:53 AM,06:35 AM,05:43 PM,9,19,19,19,15,2,59,0.0,1015,25,10,294,12,Egypt,2020-02-15,0.0,0.0,1.0,0.0
2020-02-16,21,14,0.0,7.2,1,1,38,12:34 AM,11:34 AM,06:34 AM,05:44 PM,9,16,16,16,25,52,64,0.2,1016,21,10,309,19,Egypt,2020-02-16,0.0,0.0,1.0,0.0
2020-02-17,20,12,0.0,8.7,1,1,30,01:37 AM,12:19 PM,06:34 AM,05:45 PM,8,15,15,15,24,44,64,0.0,1018,20,10,27,18,Egypt,2020-02-17,0.0,0.0,1.0,0.0
2020-02-18,20,11,0.0,8.7,1,1,22,02:37 AM,01:08 PM,06:33 AM,05:46 PM,8,14,15,14,18,34,64,1.2,1017,20,9,103,13,Egypt,2020-02-18,0.0,0.0,1.0,0.0
2020-02-19,20,12,0.0,8.7,1,1,15,03:34 AM,02:00 PM,06:32 AM,05:46 PM,7,14,15,14,27,34,60,0.6,1018,20,10,308,20,Egypt,2020-02-19,0.0,0.0,1.0,0.0
2020-02-20,21,12,0.0,8.7,1,1,7,04:26 AM,02:54 PM,06:31 AM,05:47 PM,6,17,17,17,13,7,54,0.0,1020,21,10,261,10,Egypt,2020-02-20,0.0,0.0,1.0,0.0
2020-02-21,20,13,0.0,8.7,1,1,0,05:13 AM,03:50 PM,06:30 AM,05:48 PM,5,15,16,15,28,24,48,0.0,1017,20,10,260,21,Egypt,2020-02-21,0.0,0.0,1.0,0.0
2020-02-22,18,12,0.0,4.2,1,1,0,05:55 AM,04:46 PM,06:29 AM,05:49 PM,6,15,15,15,17,49,57,0.2,1019,18,10,293,13,Egypt,2020-02-22,0.0,0.0,1.0,0.0
2020-02-23,18,12,0.0,8.7,1,1,0,06:32 AM,05:42 PM,06:28 AM,05:49 PM,5,15,15,15,11,48,54,0.2,1018,18,10,214,8,Egypt,2020-02-23,0.0,0.0,1.0,0.0
2020-02-24,18,10,0.0,7.2,1,1,0,07:07 AM,06:35 PM,06:27 AM,05:50 PM,6,13,14,13,17,37,61,0.6,1016,18,10,340,13,Egypt,2020-02-24,0.0,0.0,1.0,0.0
2020-02-25,19,11,0.0,7.2,1,1,8,07:38 AM,07:29 PM,06:26 AM,05:51 PM,8,15,16,15,23,40,63,1.0,1018,19,9,306,18,Egypt,2020-02-25,0.0,0.0,1.0,0.0
2020-02-26,26,16,0.0,8.7,1,1,15,08:07 AM,08:20 PM,06:25 AM,05:52 PM,9,20,21,20,9,0,52,0.0,1020,26,10,246,8,Egypt,2020-02-26,0.0,0.0,1.0,0.0
2020-02-27,26,16,0.0,8.7,1,1,23,08:36 AM,09:13 PM,06:24 AM,05:52 PM,4,21,21,21,12,21,33,0.0,1018,26,10,237,8,Egypt,2020-02-27,0.0,0.0,1.0,0.0
2020-02-28,27,19,0.0,8.7,1,1,30,09:06 AM,10:06 PM,06:23 AM,05:53 PM,4,23,23,23,19,13,37,0.0,1016,27,10,279,15,Egypt,2020-02-28,0.0,0.0,1.0,0.0
2020-02-29,20,13,0.0,8.7,1,1,38,09:38 AM,11:00 PM,06:22 AM,05:54 PM,7,16,16,16,24,16,57,0.0,1017,20,10,289,19,Egypt,2020-02-29,0.0,0.0,1.0,0.0
2020-03-01,21,13,0.0,8.7,1,1,44,10:11 AM,11:55 PM,06:20 AM,05:54 PM,6,16,17,16,19,4,52,0.0,1020,21,10,306,16,Egypt,2020-03-01,0.0,0.0,1.0,0.0
2020-03-02,26,14,0.0,8.7,1,1,51,10:49 AM,No moonset,06:19 AM,05:55 PM,8,20,20,20,13,0,53,0.0,1021,26,10,136,10,Egypt,2020-03-02,1.0,0.0,2.0,0.0
2020-03-03,24,14,0.0,8.7,1,1,58,11:32 AM,12:52 AM,06:18 AM,05:56 PM,5,18,19,18,26,4,47,0.0,1018,24,10,49,20,Egypt,2020-03-03,0.0,0.0,2.0,0.0
2020-03-04,30,17,0.0,8.7,1,1,65,12:22 PM,01:51 AM,06:17 AM,05:56 PM,3,23,23,23,10,1,33,0.0,1013,30,10,245,8,Egypt,2020-03-04,0.0,0.0,2.0,0.0
2020-03-05,27,19,0.0,8.7,1,1,73,01:18 PM,02:48 AM,06:16 AM,05:57 PM,-1,22,22,23,25,28,21,0.0,1009,27,10,270,16,Egypt,2020-03-05,0.0,0.0,2.0,0.0
2020-03-06,21,16,0.0,7.2,1,1,80,02:21 PM,03:45 AM,06:15 AM,05:58 PM,7,18,18,18,30,43,48,0.5,1013,21,10,275,23,Egypt,2020-03-06,1.0,0.0,3.0,0.0
2020-03-07,24,14,0.0,8.7,1,1,87,03:29 PM,04:37 AM,06:14 AM,05:58 PM,9,19,19,19,16,3,54,0.0,1019,24,10,54,12,Egypt,2020-03-07,0.0,0.0,3.0,0.0
2020-03-08,29,15,0.0,8.7,1,1,95,04:38 PM,05:26 AM,06:13 AM,05:59 PM,5,22,22,22,22,3,38,0.0,1017,29,10,65,16,Egypt,2020-03-08,45.0,0.0,48.0,0.0
2020-03-09,32,19,0.0,10.2,1,1,100,05:48 PM,06:09 AM,06:11 AM,06:00 PM,2,24,24,24,30,18,31,0.0,1012,32,10,234,23,Egypt,2020-03-09,7.0,0.0,55.0,1.0
2020-03-10,23,13,0.0,11.6,1,1,100,06:58 PM,06:50 AM,06:10 AM,06:00 PM,6,18,19,18,25,23,48,0.0,1015,23,10,42,20,Egypt,2020-03-10,4.0,0.0,59.0,1.0
2020-03-11,26,14,0.0,11.6,1,1,84,08:07 PM,07:30 AM,06:09 AM,06:01 PM,11,19,20,19,35,24,62,1.2,1011,26,10,39,28,Egypt,2020-03-11,0.0,0.0,59.0,1.0
2020-03-12,21,14,0.0,6.0,1,1,76,09:15 PM,08:08 AM,06:08 AM,06:02 PM,12,16,17,16,41,73,75,20.1,1001,21,10,108,31,Egypt,2020-03-12,8.0,0.0,67.0,1.0
2020-03-13,19,13,0.0,6.0,1,1,69,10:22 PM,08:48 AM,06:07 AM,06:02 PM,10,15,16,15,42,91,70,3.6,999,19,9,289,33,Egypt,2020-03-13,0.0,0.0,67.0,1.0
2020-03-14,23,16,0.0,8.8,1,1,62,11:28 PM,09:30 AM,06:06 AM,06:03 PM,13,19,20,19,25,54,70,1.5,1013,23,10,328,19,Egypt,2020-03-14,26.0,1.0,93.0,2.0
