date,location,new_cases,new_deaths,total_cases,total_deaths,incubationDateStart,incubationDateEnd,maxtempC,mintempC,FeelsLikeC,HeatIndexC,WindChillC,humidity,tempC
2020-03-06 00:00:00,France,138.0,2.0,420,6.0,2020-02-21 00:00:00,2020-02-28 00:00:00,10.5,5.5,5.5,8.0,5.5,74.5,10.5
2020-03-07 00:00:00,France,193.0,3.0,613,9.0,2020-02-22 00:00:00,2020-02-29 00:00:00,11.0,6.0,5.5,9.0,5.5,74.5,11.0
2020-03-08 00:00:00,France,93.0,1.0,706,10.0,2020-02-23 00:00:00,2020-03-01 00:00:00,10.5,5.0,4.0,8.0,4.0,74.5,10.5
2020-03-09 00:00:00,France,410.0,9.0,1116,19.0,2020-02-24 00:00:00,2020-03-02 00:00:00,9.5,5.0,3.0,7.0,3.0,74.5,9.5
2020-03-10 00:00:00,France,286.0,11.0,1402,30.0,2020-02-25 00:00:00,2020-03-03 00:00:00,9.0,3.5,3.0,6.5,3.0,72.5,9.0
2020-03-11 00:00:00,France,372.0,3.0,1774,33.0,2020-02-26 00:00:00,2020-03-04 00:00:00,8.5,3.5,3.0,6.0,3.0,74.5,8.5
2020-03-12 00:00:00,France,495.0,15.0,2269,48.0,2020-02-27 00:00:00,2020-03-05 00:00:00,9.0,4.0,3.5,6.5,3.5,76.5,9.0
2020-03-13 00:00:00,France,591.0,13.0,2860,61.0,2020-02-28 00:00:00,2020-03-06 00:00:00,9.0,5.0,4.0,7.0,4.0,76.5,9.0
2020-03-14 00:00:00,France,780.0,18.0,3640,79.0,2020-02-29 00:00:00,2020-03-07 00:00:00,9.0,5.0,4.5,7.5,4.5,74.0,9.0
2020-03-15 00:00:00,France,829.0,12.0,4469,91.0,2020-03-01 00:00:00,2020-03-08 00:00:00,9.0,5.0,4.5,7.5,4.5,76.5,9.0
2020-03-16 00:00:00,France,911.0,36.0,5380,127.0,2020-03-02 00:00:00,2020-03-09 00:00:00,10.0,6.0,5.5,8.0,5.5,75.5,10.0
2020-03-17 00:00:00,France,1193.0,21.0,6573,148.0,2020-03-03 00:00:00,2020-03-10 00:00:00,11.0,6.0,6.0,8.0,6.0,75.5,11.0
2020-03-08 00:00:00,French%20Guiana,,,5,,2020-02-23 00:00:00,2020-03-01 00:00:00,28.0,22.5,27.0,27.0,25.0,78.5,28.0
2020-03-09 00:00:00,French%20Guiana,0.0,,5,,2020-02-24 00:00:00,2020-03-02 00:00:00,28.0,22.5,27.0,27.0,25.0,78.5,28.0
2020-03-10 00:00:00,French%20Guiana,0.0,,5,,2020-02-25 00:00:00,2020-03-03 00:00:00,28.0,22.5,27.0,27.0,25.0,77.5,28.0
2020-03-11 00:00:00,French%20Guiana,0.0,,5,,2020-02-26 00:00:00,2020-03-04 00:00:00,28.0,22.5,27.0,27.0,25.0,77.5,28.0
2020-03-12 00:00:00,French%20Guiana,0.0,,5,,2020-02-27 00:00:00,2020-03-05 00:00:00,28.0,23.0,27.5,27.5,25.0,77.5,28.0
2020-03-13 00:00:00,French%20Guiana,1.0,,6,,2020-02-28 00:00:00,2020-03-06 00:00:00,28.0,23.0,28.0,28.0,25.0,77.5,28.0
2020-03-14 00:00:00,French%20Guiana,0.0,,6,,2020-02-29 00:00:00,2020-03-07 00:00:00,28.5,23.5,28.0,28.0,25.5,78.0,28.5
2020-03-15 00:00:00,French%20Guiana,1.0,,7,,2020-03-01 00:00:00,2020-03-08 00:00:00,28.5,24.0,28.0,28.0,26.0,78.0,28.5
2020-03-16 00:00:00,French%20Guiana,0.0,,7,,2020-03-02 00:00:00,2020-03-09 00:00:00,28.5,23.5,28.0,28.0,26.0,76.5,28.5
2020-03-17 00:00:00,French%20Guiana,0.0,,7,,2020-03-03 00:00:00,2020-03-10 00:00:00,29.0,23.5,28.0,28.0,26.0,75.0,29.0
2020-03-12 00:00:00,French%20Polynesia,,,1,,2020-02-27 00:00:00,2020-03-05 00:00:00,27.0,22.5,28.0,28.0,26.0,77.0,27.0
2020-03-13 00:00:00,French%20Polynesia,0.0,,1,,2020-02-28 00:00:00,2020-03-06 00:00:00,27.0,22.5,28.0,28.0,26.0,77.0,27.0
2020-03-14 00:00:00,French%20Polynesia,0.0,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,27.0,24.0,28.5,28.5,26.0,77.0,27.0
2020-03-15 00:00:00,French%20Polynesia,2.0,,3,,2020-03-01 00:00:00,2020-03-08 00:00:00,27.0,22.0,28.5,28.5,26.0,76.5,27.0
2020-03-16 00:00:00,French%20Polynesia,0.0,,3,,2020-03-02 00:00:00,2020-03-09 00:00:00,27.0,22.0,28.5,28.5,26.0,75.5,27.0
2020-03-17 00:00:00,French%20Polynesia,0.0,,3,,2020-03-03 00:00:00,2020-03-10 00:00:00,27.0,22.0,28.5,28.5,26.0,73.5,27.0
2020-03-14 00:00:00,Gabon,,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,30.0,26.0,31.5,31.5,28.0,77.5,30.0
2020-03-15 00:00:00,Gabon,0.0,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,30.0,25.5,31.0,31.0,28.0,77.5,30.0
2020-03-16 00:00:00,Gabon,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,30.0,25.5,31.0,31.0,28.0,77.5,30.0
2020-03-17 00:00:00,Gabon,0.0,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,30.0,25.5,31.5,31.5,28.0,78.5,30.0
2020-02-27 00:00:00,Georgia,,,1,,2020-02-13 00:00:00,2020-02-20 00:00:00,6.0,0.0,1.5,2.5,1.5,60.5,6.0
2020-02-28 00:00:00,Georgia,0.0,,1,,2020-02-14 00:00:00,2020-02-21 00:00:00,7.5,0.0,2.5,3.0,2.5,60.5,7.5
2020-02-29 00:00:00,Georgia,1.0,,2,,2020-02-15 00:00:00,2020-02-22 00:00:00,8.0,1.0,4.5,5.0,4.5,60.5,8.0
2020-03-01 00:00:00,Georgia,1.0,,3,,2020-02-16 00:00:00,2020-02-23 00:00:00,9.5,3.0,5.5,7.0,5.5,64.0,9.5
2020-03-02 00:00:00,Georgia,0.0,,3,,2020-02-17 00:00:00,2020-02-24 00:00:00,11.5,3.5,6.5,7.0,6.5,64.0,11.5
2020-03-03 00:00:00,Georgia,0.0,,3,,2020-02-18 00:00:00,2020-02-25 00:00:00,11.5,3.5,6.5,7.0,6.5,63.5,11.5
2020-03-04 00:00:00,Georgia,0.0,,3,,2020-02-19 00:00:00,2020-02-26 00:00:00,11.5,3.5,6.5,7.0,6.5,60.0,11.5
2020-03-05 00:00:00,Georgia,0.0,,3,,2020-02-20 00:00:00,2020-02-27 00:00:00,11.5,4.0,6.5,7.0,6.5,60.0,11.5
2020-03-06 00:00:00,Georgia,6.0,,9,,2020-02-21 00:00:00,2020-02-28 00:00:00,12.0,4.0,6.5,7.5,6.5,58.5,12.0
2020-03-07 00:00:00,Georgia,0.0,,9,,2020-02-22 00:00:00,2020-02-29 00:00:00,12.0,4.0,6.5,7.5,6.5,57.5,12.0
2020-03-08 00:00:00,Georgia,3.0,,12,,2020-02-23 00:00:00,2020-03-01 00:00:00,12.0,4.0,6.0,8.0,6.0,57.5,12.0
2020-03-09 00:00:00,Georgia,1.0,,13,,2020-02-24 00:00:00,2020-03-02 00:00:00,12.0,4.0,6.0,8.0,6.0,57.5,12.0
2020-03-10 00:00:00,Georgia,2.0,,15,,2020-02-25 00:00:00,2020-03-03 00:00:00,12.0,4.0,6.0,8.0,6.0,57.5,12.0
2020-03-11 00:00:00,Georgia,8.0,,23,,2020-02-26 00:00:00,2020-03-04 00:00:00,14.0,4.5,7.5,8.5,7.5,57.0,14.0
2020-03-12 00:00:00,Georgia,0.0,,23,,2020-02-27 00:00:00,2020-03-05 00:00:00,15.5,5.5,8.5,9.0,8.5,53.0,15.5
2020-03-13 00:00:00,Georgia,2.0,,25,,2020-02-28 00:00:00,2020-03-06 00:00:00,15.5,6.5,9.5,10.5,9.5,57.5,15.5
2020-03-14 00:00:00,Georgia,0.0,,25,,2020-02-29 00:00:00,2020-03-07 00:00:00,15.0,6.5,9.5,10.5,9.5,57.5,15.0
2020-03-15 00:00:00,Georgia,5.0,,30,,2020-03-01 00:00:00,2020-03-08 00:00:00,15.5,6.5,11.5,12.0,11.5,55.0,15.5
2020-03-16 00:00:00,Georgia,3.0,,33,,2020-03-02 00:00:00,2020-03-09 00:00:00,16.5,7.0,12.0,12.0,12.0,54.0,16.5
2020-03-17 00:00:00,Georgia,0.0,,33,,2020-03-03 00:00:00,2020-03-10 00:00:00,17.0,7.0,12.0,12.0,12.0,52.5,17.0
2020-01-28 00:00:00,Germany,,,1,,2020-01-14 00:00:00,2020-01-21 00:00:00,7.0,3.5,2.5,5.5,2.5,80.0,7.0
2020-01-29 00:00:00,Germany,3.0,,4,,2020-01-15 00:00:00,2020-01-22 00:00:00,6.0,3.5,1.5,4.5,1.5,81.0,6.0
2020-01-30 00:00:00,Germany,0.0,,4,,2020-01-16 00:00:00,2020-01-23 00:00:00,6.0,2.5,1.0,4.0,1.0,83.0,6.0
2020-01-31 00:00:00,Germany,1.0,,5,,2020-01-17 00:00:00,2020-01-24 00:00:00,5.5,2.0,0.5,3.5,0.5,82.0,5.5
2020-02-01 00:00:00,Germany,2.0,,7,,2020-01-18 00:00:00,2020-01-25 00:00:00,5.0,1.5,0.0,3.0,0.0,82.0,5.0
2020-02-02 00:00:00,Germany,1.0,,8,,2020-01-19 00:00:00,2020-01-26 00:00:00,5.0,1.0,0.0,2.5,0.0,82.0,5.0
2020-02-03 00:00:00,Germany,2.0,,10,,2020-01-20 00:00:00,2020-01-27 00:00:00,5.0,1.0,0.0,2.5,0.0,82.0,5.0
2020-02-04 00:00:00,Germany,2.0,,12,,2020-01-21 00:00:00,2020-01-28 00:00:00,5.5,1.0,0.0,2.5,0.0,78.5,5.5
2020-02-05 00:00:00,Germany,0.0,,12,,2020-01-22 00:00:00,2020-01-29 00:00:00,5.0,1.5,0.0,3.0,0.0,78.5,5.0
2020-02-06 00:00:00,Germany,0.0,,12,,2020-01-23 00:00:00,2020-01-30 00:00:00,5.0,1.5,0.0,3.0,0.0,78.5,5.0
2020-02-07 00:00:00,Germany,1.0,,13,,2020-01-24 00:00:00,2020-01-31 00:00:00,6.0,2.5,0.5,4.0,0.5,78.5,6.0
2020-02-08 00:00:00,Germany,1.0,,14,,2020-01-25 00:00:00,2020-02-01 00:00:00,7.0,3.0,1.0,4.5,1.0,78.5,7.0
2020-02-09 00:00:00,Germany,0.0,,14,,2020-01-26 00:00:00,2020-02-02 00:00:00,8.0,3.0,1.5,5.5,1.5,79.0,8.0
2020-02-10 00:00:00,Germany,0.0,,14,,2020-01-27 00:00:00,2020-02-03 00:00:00,9.0,4.0,3.0,6.5,3.0,80.0,9.0
2020-02-11 00:00:00,Germany,0.0,,14,,2020-01-28 00:00:00,2020-02-04 00:00:00,9.0,4.5,3.0,6.5,3.0,79.0,9.0
2020-02-12 00:00:00,Germany,2.0,,16,,2020-01-29 00:00:00,2020-02-05 00:00:00,8.0,4.5,3.0,6.0,3.0,79.0,8.0
2020-02-13 00:00:00,Germany,0.0,,16,,2020-01-30 00:00:00,2020-02-06 00:00:00,8.0,4.5,3.0,6.0,3.0,80.0,8.0
2020-02-14 00:00:00,Germany,0.0,,16,,2020-01-31 00:00:00,2020-02-07 00:00:00,8.0,5.0,4.0,6.5,4.0,81.5,8.0
2020-02-15 00:00:00,Germany,0.0,,16,,2020-02-01 00:00:00,2020-02-08 00:00:00,7.5,4.5,3.0,5.5,3.0,80.5,7.5
2020-02-16 00:00:00,Germany,0.0,,16,,2020-02-02 00:00:00,2020-02-09 00:00:00,7.5,4.5,3.0,5.5,3.0,77.5,7.5
2020-02-17 00:00:00,Germany,0.0,,16,,2020-02-03 00:00:00,2020-02-10 00:00:00,7.5,4.5,3.0,5.5,3.0,76.0,7.5
2020-02-18 00:00:00,Germany,0.0,,16,,2020-02-04 00:00:00,2020-02-11 00:00:00,6.5,3.5,2.0,5.0,2.0,74.0,6.5
2020-02-19 00:00:00,Germany,0.0,,16,,2020-02-05 00:00:00,2020-02-12 00:00:00,6.5,3.0,1.0,5.0,1.0,71.0,6.5
2020-02-20 00:00:00,Germany,0.0,,16,,2020-02-06 00:00:00,2020-02-13 00:00:00,6.5,3.0,1.0,5.0,1.0,72.5,6.5
2020-02-21 00:00:00,Germany,0.0,,16,,2020-02-07 00:00:00,2020-02-14 00:00:00,6.5,3.0,2.5,5.0,2.5,72.5,6.5
2020-02-22 00:00:00,Germany,0.0,,16,,2020-02-08 00:00:00,2020-02-15 00:00:00,7.0,3.0,2.5,5.0,2.5,72.5,7.0
2020-02-23 00:00:00,Germany,0.0,,16,,2020-02-09 00:00:00,2020-02-16 00:00:00,7.5,3.0,3.0,5.5,3.0,68.5,7.5
2020-02-24 00:00:00,Germany,0.0,,16,,2020-02-10 00:00:00,2020-02-17 00:00:00,7.5,3.0,3.0,5.5,3.0,67.0,7.5
2020-02-25 00:00:00,Germany,0.0,,16,,2020-02-11 00:00:00,2020-02-18 00:00:00,7.0,3.0,3.0,5.5,3.0,69.0,7.0
2020-02-26 00:00:00,Germany,2.0,,18,,2020-02-12 00:00:00,2020-02-19 00:00:00,7.5,3.0,3.0,5.5,3.0,72.0,7.5
2020-02-27 00:00:00,Germany,3.0,,21,,2020-02-13 00:00:00,2020-02-20 00:00:00,7.5,3.0,3.0,5.5,3.0,75.0,7.5
2020-02-28 00:00:00,Germany,5.0,,26,,2020-02-14 00:00:00,2020-02-21 00:00:00,7.5,4.0,3.0,6.0,3.0,73.5,7.5
2020-02-29 00:00:00,Germany,31.0,,57,,2020-02-15 00:00:00,2020-02-22 00:00:00,8.5,5.0,3.0,6.5,3.0,71.5,8.5
2020-03-01 00:00:00,Germany,0.0,,57,,2020-02-16 00:00:00,2020-02-23 00:00:00,8.5,5.0,3.0,7.0,3.0,71.5,8.5
2020-03-02 00:00:00,Germany,72.0,,129,,2020-02-17 00:00:00,2020-02-24 00:00:00,7.5,5.0,2.5,6.5,2.5,73.5,7.5
2020-03-03 00:00:00,Germany,28.0,,157,,2020-02-18 00:00:00,2020-02-25 00:00:00,7.5,5.0,2.5,6.5,2.5,73.5,7.5
2020-03-04 00:00:00,Germany,39.0,,196,,2020-02-19 00:00:00,2020-02-26 00:00:00,7.0,4.5,1.5,5.5,1.5,76.0,7.0
2020-03-05 00:00:00,Germany,66.0,,262,,2020-02-20 00:00:00,2020-02-27 00:00:00,7.0,4.5,1.5,5.5,1.5,77.5,7.0
2020-03-06 00:00:00,Germany,272.0,,534,,2020-02-21 00:00:00,2020-02-28 00:00:00,7.0,4.5,1.5,5.5,1.5,75.5,7.0
2020-03-07 00:00:00,Germany,105.0,,639,,2020-02-22 00:00:00,2020-02-29 00:00:00,8.0,3.0,2.0,6.0,2.0,77.5,8.0
2020-03-08 00:00:00,Germany,156.0,,795,,2020-02-23 00:00:00,2020-03-01 00:00:00,8.0,3.0,2.0,6.0,2.0,77.5,8.0
2020-03-09 00:00:00,Germany,317.0,,1112,,2020-02-24 00:00:00,2020-03-02 00:00:00,8.0,3.0,2.5,6.0,2.5,77.5,8.0
2020-03-10 00:00:00,Germany,27.0,,1139,2.0,2020-02-25 00:00:00,2020-03-03 00:00:00,8.5,3.0,3.5,6.0,3.5,77.5,8.5
2020-03-11 00:00:00,Germany,157.0,0.0,1296,2.0,2020-02-26 00:00:00,2020-03-04 00:00:00,8.5,2.0,3.0,5.0,3.0,77.5,8.5
2020-03-12 00:00:00,Germany,271.0,1.0,1567,3.0,2020-02-27 00:00:00,2020-03-05 00:00:00,9.0,2.0,3.0,5.5,3.0,75.5,9.0
2020-03-13 00:00:00,Germany,802.0,3.0,2369,6.0,2020-02-28 00:00:00,2020-03-06 00:00:00,9.0,3.0,3.5,6.5,3.5,76.5,9.0
2020-03-14 00:00:00,Germany,693.0,0.0,3062,6.0,2020-02-29 00:00:00,2020-03-07 00:00:00,9.0,4.0,3.5,6.5,3.5,79.5,9.0
2020-03-15 00:00:00,Germany,733.0,2.0,3795,8.0,2020-03-01 00:00:00,2020-03-08 00:00:00,9.0,4.0,3.0,6.0,3.0,78.0,9.0
2020-03-16 00:00:00,Germany,1043.0,4.0,4838,12.0,2020-03-02 00:00:00,2020-03-09 00:00:00,9.0,4.0,3.0,6.0,3.0,79.5,9.0
2020-03-17 00:00:00,Germany,1174.0,1.0,6012,13.0,2020-03-03 00:00:00,2020-03-10 00:00:00,9.0,4.0,3.0,6.0,3.0,79.5,9.0
2020-03-14 00:00:00,Ghana,,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,31.0,27.0,34.0,34.0,29.0,75.5,31.0
2020-03-15 00:00:00,Ghana,1.0,,2,,2020-03-01 00:00:00,2020-03-08 00:00:00,31.0,27.0,34.0,34.0,29.0,75.5,31.0
2020-03-16 00:00:00,Ghana,0.0,,2,,2020-03-02 00:00:00,2020-03-09 00:00:00,31.0,27.0,34.0,34.0,29.0,75.0,31.0
2020-03-17 00:00:00,Ghana,4.0,,6,,2020-03-03 00:00:00,2020-03-10 00:00:00,31.0,27.0,34.0,34.0,29.0,74.5,31.0
2020-03-05 00:00:00,Gibraltar,,,1,,2020-02-20 00:00:00,2020-02-27 00:00:00,14.0,11.5,11.0,13.0,11.0,77.5,14.0
2020-03-06 00:00:00,Gibraltar,0.0,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,15.0,12.0,11.0,13.0,11.0,75.5,15.0
2020-03-07 00:00:00,Gibraltar,0.0,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,16.0,11.5,11.5,13.0,11.5,75.5,16.0
2020-03-08 00:00:00,Gibraltar,0.0,,1,,2020-02-23 00:00:00,2020-03-01 00:00:00,16.0,11.5,12.0,13.0,12.0,75.5,16.0
2020-03-09 00:00:00,Gibraltar,0.0,,1,,2020-02-24 00:00:00,2020-03-02 00:00:00,16.0,11.5,12.0,13.5,12.0,76.5,16.0
2020-03-10 00:00:00,Gibraltar,0.0,,1,,2020-02-25 00:00:00,2020-03-03 00:00:00,16.0,11.0,12.0,13.0,12.0,77.0,16.0
2020-03-11 00:00:00,Gibraltar,0.0,,1,,2020-02-26 00:00:00,2020-03-04 00:00:00,16.0,11.5,12.0,13.5,12.0,79.0,16.0
2020-03-12 00:00:00,Gibraltar,0.0,,1,,2020-02-27 00:00:00,2020-03-05 00:00:00,16.0,12.0,12.0,13.5,12.0,80.0,16.0
2020-03-13 00:00:00,Gibraltar,0.0,,1,,2020-02-28 00:00:00,2020-03-06 00:00:00,16.0,12.0,12.0,13.5,12.0,80.0,16.0
2020-03-14 00:00:00,Gibraltar,0.0,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,16.0,11.5,11.5,13.0,11.5,80.0,16.0
2020-03-15 00:00:00,Gibraltar,0.0,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,15.5,11.5,11.5,13.0,11.5,79.0,15.5
2020-03-16 00:00:00,Gibraltar,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,15.5,11.0,11.5,13.0,11.5,74.5,15.5
2020-03-17 00:00:00,Gibraltar,2.0,,3,,2020-03-03 00:00:00,2020-03-10 00:00:00,15.5,11.0,11.5,13.0,11.5,71.5,15.5
2020-02-27 00:00:00,Greece,,,1,,2020-02-13 00:00:00,2020-02-20 00:00:00,-2.0,-8.0,-9.0,-3.5,-9.0,83.5,-2.0
2020-02-28 00:00:00,Greece,2.0,,3,,2020-02-14 00:00:00,2020-02-21 00:00:00,-2.5,-8.0,-10.5,-4.5,-10.5,80.5,-2.5
2020-02-29 00:00:00,Greece,0.0,,3,,2020-02-15 00:00:00,2020-02-22 00:00:00,-1.5,-7.0,-9.0,-3.5,-9.0,77.0,-1.5
2020-03-01 00:00:00,Greece,0.0,,3,,2020-02-16 00:00:00,2020-02-23 00:00:00,0.0,-5.5,-7.5,-2.0,-7.5,77.0,0.0
2020-03-02 00:00:00,Greece,4.0,,7,,2020-02-17 00:00:00,2020-02-24 00:00:00,0.0,-5.5,-7.5,-2.0,-7.5,77.0,0.0
2020-03-03 00:00:00,Greece,0.0,,7,,2020-02-18 00:00:00,2020-02-25 00:00:00,2.0,-3.5,-5.0,0.5,-5.0,77.0,2.0
2020-03-04 00:00:00,Greece,0.0,,7,,2020-02-19 00:00:00,2020-02-26 00:00:00,2.0,-5.0,-6.0,-0.5,-6.0,77.0,2.0
2020-03-05 00:00:00,Greece,2.0,,9,,2020-02-20 00:00:00,2020-02-27 00:00:00,2.0,-5.5,-6.0,-0.5,-6.0,79.5,2.0
2020-03-06 00:00:00,Greece,23.0,,32,,2020-02-21 00:00:00,2020-02-28 00:00:00,2.0,-5.5,-6.0,-0.5,-6.0,78.0,2.0
2020-03-07 00:00:00,Greece,0.0,,32,,2020-02-22 00:00:00,2020-02-29 00:00:00,2.0,-5.5,-6.0,-0.5,-6.0,81.0,2.0
2020-03-08 00:00:00,Greece,34.0,,66,,2020-02-23 00:00:00,2020-03-01 00:00:00,1.5,-5.5,-6.0,-1.5,-6.0,83.0,1.5
2020-03-09 00:00:00,Greece,7.0,,73,,2020-02-24 00:00:00,2020-03-02 00:00:00,1.5,-5.5,-6.0,-1.5,-6.0,85.5,1.5
2020-03-10 00:00:00,Greece,0.0,,73,,2020-02-25 00:00:00,2020-03-03 00:00:00,1.5,-5.5,-6.0,-1.5,-6.0,87.0,1.5
2020-03-11 00:00:00,Greece,16.0,,89,,2020-02-26 00:00:00,2020-03-04 00:00:00,1.5,-5.5,-6.0,-1.5,-6.0,85.5,1.5
2020-03-12 00:00:00,Greece,9.0,,98,1.0,2020-02-27 00:00:00,2020-03-05 00:00:00,3.0,-5.0,-5.0,-1.0,-5.0,83.0,3.0
2020-03-13 00:00:00,Greece,0.0,0.0,98,1.0,2020-02-28 00:00:00,2020-03-06 00:00:00,4.5,-2.5,-3.5,1.0,-3.5,83.0,4.5
2020-03-14 00:00:00,Greece,0.0,0.0,98,1.0,2020-02-29 00:00:00,2020-03-07 00:00:00,4.5,-2.5,-3.5,1.0,-3.5,83.0,4.5
2020-03-15 00:00:00,Greece,130.0,1.0,228,2.0,2020-03-01 00:00:00,2020-03-08 00:00:00,5.0,-1.5,-3.0,2.0,-3.0,82.5,5.0
2020-03-16 00:00:00,Greece,103.0,2.0,331,4.0,2020-03-02 00:00:00,2020-03-09 00:00:00,6.0,0.0,-1.5,3.0,-1.5,79.0,6.0
2020-03-17 00:00:00,Greece,0.0,0.0,331,4.0,2020-03-03 00:00:00,2020-03-10 00:00:00,6.0,0.0,-1.5,3.0,-1.5,77.0,6.0
2020-03-14 00:00:00,Guadeloupe,,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,28.0,23.0,27.0,27.0,25.0,73.5,28.0
2020-03-15 00:00:00,Guadeloupe,2.0,,3,,2020-03-01 00:00:00,2020-03-08 00:00:00,28.0,23.0,27.0,27.0,25.0,73.5,28.0
2020-03-16 00:00:00,Guadeloupe,3.0,,6,,2020-03-02 00:00:00,2020-03-09 00:00:00,27.5,23.0,27.0,27.0,25.0,72.5,27.5
2020-03-17 00:00:00,Guadeloupe,12.0,,18,,2020-03-03 00:00:00,2020-03-10 00:00:00,27.5,23.0,27.0,27.0,25.0,73.0,27.5
2020-03-17 00:00:00,Guam,,,3,,2020-03-03 00:00:00,2020-03-10 00:00:00,32.5,17.5,24.5,24.5,24.5,42.0,32.5
2020-03-16 00:00:00,Guatemala,,,1,1.0,2020-03-02 00:00:00,2020-03-09 00:00:00,26.0,14.5,20.5,21.0,20.0,73.0,26.0
2020-03-17 00:00:00,Guatemala,0.0,0.0,1,1.0,2020-03-03 00:00:00,2020-03-10 00:00:00,25.5,14.5,19.0,20.0,19.0,73.0,25.5
2020-03-10 00:00:00,Guernsey,,,1,,2020-02-25 00:00:00,2020-03-03 00:00:00,9.0,1.5,4.0,8.0,4.0,69.5,9.0
2020-03-11 00:00:00,Guernsey,0.0,,1,,2020-02-26 00:00:00,2020-03-04 00:00:00,9.0,2.0,4.0,8.0,4.0,69.5,9.0
2020-03-12 00:00:00,Guernsey,0.0,,1,,2020-02-27 00:00:00,2020-03-05 00:00:00,9.5,2.0,4.0,8.0,4.0,72.5,9.5
2020-03-13 00:00:00,Guernsey,0.0,,1,,2020-02-28 00:00:00,2020-03-06 00:00:00,9.0,2.0,4.0,8.0,4.0,72.0,9.0
2020-03-14 00:00:00,Guernsey,0.0,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,9.0,2.0,4.0,8.0,4.0,72.0,9.0
2020-03-15 00:00:00,Guernsey,0.0,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,9.5,2.0,4.5,8.0,4.5,77.5,9.5
2020-03-16 00:00:00,Guernsey,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,9.5,2.0,5.0,8.0,5.0,79.0,9.5
2020-03-17 00:00:00,Guernsey,0.0,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,10.0,2.5,5.0,8.5,5.0,81.0,10.0
2020-03-14 00:00:00,Guinea,,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,29.5,24.5,30.5,30.5,27.0,75.0,29.5
2020-03-15 00:00:00,Guinea,0.0,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,30.0,25.0,30.5,30.5,27.0,75.0,30.0
2020-03-16 00:00:00,Guinea,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,30.0,25.0,30.5,30.5,27.0,76.0,30.0
2020-03-17 00:00:00,Guinea,0.0,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,30.0,25.0,30.5,30.5,27.0,76.0,30.0
2020-03-13 00:00:00,Guyana,,,1,1.0,2020-02-28 00:00:00,2020-03-06 00:00:00,31.0,21.0,27.5,27.5,25.5,74.5,31.0
2020-03-14 00:00:00,Guyana,0.0,0.0,1,1.0,2020-02-29 00:00:00,2020-03-07 00:00:00,31.0,21.0,27.5,27.5,26.0,74.5,31.0
2020-03-15 00:00:00,Guyana,0.0,0.0,1,1.0,2020-03-01 00:00:00,2020-03-08 00:00:00,31.0,21.0,27.5,27.5,26.0,74.5,31.0
2020-03-16 00:00:00,Guyana,3.0,0.0,4,1.0,2020-03-02 00:00:00,2020-03-09 00:00:00,31.0,21.0,27.5,27.5,26.0,74.5,31.0
2020-03-17 00:00:00,Guyana,0.0,0.0,4,1.0,2020-03-03 00:00:00,2020-03-10 00:00:00,31.0,21.0,28.0,28.0,26.0,75.0,31.0
2020-03-07 00:00:00,Vatican,,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,16.0,9.0,12.0,12.5,12.0,61.0,16.0
2020-03-08 00:00:00,Vatican,0.0,,1,,2020-02-23 00:00:00,2020-03-01 00:00:00,16.0,9.5,11.5,13.0,11.5,64.5,16.0
2020-03-09 00:00:00,Vatican,0.0,,1,,2020-02-24 00:00:00,2020-03-02 00:00:00,16.0,10.0,11.5,13.0,11.5,65.5,16.0
2020-03-10 00:00:00,Vatican,0.0,,1,,2020-02-25 00:00:00,2020-03-03 00:00:00,15.5,9.5,10.5,12.5,10.5,59.5,15.5
2020-03-11 00:00:00,Vatican,0.0,,1,,2020-02-26 00:00:00,2020-03-04 00:00:00,15.0,9.0,9.5,11.5,9.5,59.5,15.0
2020-03-12 00:00:00,Vatican,0.0,,1,,2020-02-27 00:00:00,2020-03-05 00:00:00,14.5,8.5,9.0,11.0,9.0,61.0,14.5
2020-03-13 00:00:00,Vatican,0.0,,1,,2020-02-28 00:00:00,2020-03-06 00:00:00,15.0,9.5,10.0,11.5,10.0,62.0,15.0
2020-03-14 00:00:00,Vatican,0.0,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,15.0,9.0,10.0,11.5,10.0,65.0,15.0
